bread @ global warming potential (GWP100) @ -26.19
1.9322235877012073
0.6456213966053739
0.5709393897164148
-0.8329098795642338
-1.224410582071772
-1.607700957291998
-2.1923390558619875
-2.235508620464876
-2.3526334706292307
-3.0967783976461734
-3.1886932642592223
-3.1920562828985113
-3.8344129806417175
-4.063141338586377
-4.642244496324956
-5.214212873023836
-5.368216976977935
-5.369965625814743
-5.536807886510347
-5.730456961315236
-5.8769732525598855
-5.9729124501618
-6.056912180800698
-6.270054630894858
-6.419731397180406
-6.4465825982507345
-6.572322423984813
-6.575898654830212
-6.590360404709083
-6.745064923861453
-6.775756881987863
-6.943299257794442
-6.943555452874966
-6.956715823022986
-7.127512082014169
-7.133039505791598
-7.226823310303199
-7.229306635902061
-7.267925797409935
-7.277487804213225
-7.428056350558062
-7.567321753509582
-7.649458215205682
-7.880899872968177
-8.28342511548486
-8.301649405206632
-8.523912762480832
-8.537088591296456
-8.68297705092747
-8.689927625460847
-8.72849090747355
-8.868485741592897
-8.881432516072833
-9.07961008163802
-9.091821788477134
-9.206245969935317
-9.243803733446752
-9.308335222828793
-9.366301495390662
-9.426482545999349
-9.54764063809021
-9.548204921074817
-9.568837614140227
-9.578146422764936
-9.667155118835819
-9.766643877552463
-9.773742278504992
-9.780067291555913
-9.882504082724328
-9.905497217129483
-9.945380867564452
-10.143750365644207
-10.15483666268613
-10.158735597850765
-10.180136266119353
-10.207812030839301
-10.290846248260655
-10.30834517196408
-10.385251440202872
-10.463409736215818
-10.465572589475492
-10.637549795299343
-10.657006192626806
-10.676302822024612
-10.775479936570669
-10.790948992915792
-10.849456509106941
-10.872781346809298
-10.877011824866532
-10.892515284061657
-10.911987977639043
-10.954285976729535
-10.971709929698076
-10.975514359079945
-11.002443961304714
-11.02066418329885
-11.034454687697192
-11.064224490215858
-11.1272736238423
-11.204488941228025
-11.23865384484179
-11.286555787702756
-11.377853647362636
-11.436372688079436
-11.535927293986827
-11.623882965261759
-11.696200384649252
-11.749755948266378
-11.769864344380455
-11.812078919518953
-11.87508578709322
-11.881016231820677
-12.01414295458866
-12.07252993174146
-12.072823196717543
-12.118143988531678
-12.15711866235297
-12.160976063432008
-12.272559004710592
-12.287123491191288
-12.486206737145693
-12.526757914829764
-12.55667254208425
-12.557661048959284
-12.56863734227532
-12.62317894455022
-12.727949826108684
-12.770210050573505
-12.830538196372288
-12.857212511084962
-12.87158543552227
-12.898464728391957
-12.937001668589845
-13.017590842578143
-13.024027488642808
-13.041055772807441
-13.042534880034328
-13.067047880901958
-13.166288448363819
-13.176131416393087
-13.223386743995748
-13.241657985280739
-13.337776271651549
-13.340244636826617
-13.400400283724888
-13.405283163739513
-13.40636596156975
-13.467983572867869
-13.495388300705761
-13.504548100610036
-13.528085871494905
-13.591878563595657
-13.596365074139566
-13.596969392859986
-13.629779104286564
-13.632789491881402
-13.752283016655506
-13.755463577598032
-13.762848766793727
-13.77265637398159
-13.802605567908962
-13.844308556639398
-13.877845404063184
-13.952095196057908
-13.963900223951745
-13.979831170475023
-14.126252292120125
-14.177314436412207
-14.185375234774517
-14.213311406009451
-14.215275020468642
-14.261760571647601
-14.299173643667805
-14.300898488272257
-14.335463971852315
-14.349287679481362
-14.366756354068524
-14.402899001426682
-14.432559100451979
-14.454695793173048
-14.5342729364864
-14.541462350862593
-14.596824837576634
-14.602017426589473
-14.610856261608836
-14.654095315239209
-14.7398504387414
-14.802343499221687
-14.816378176801413
-14.854021045344197
-14.864616303198911
-14.93333592931235
-14.956366912840044
-14.96362138551829
-14.982124218727284
-15.010342666096498
-15.01533614558268
-15.05074202219904
-15.059018916664467
-15.085093602684866
-15.125509792072398
-15.14764598156989
-15.171840723212195
-15.178744719797225
-15.19243712822045
-15.2481380758986
-15.340013227799357
-15.378478682809558
-15.388298839292997
-15.420515662101593
-15.429333941873441
-15.474465184046654
-15.533917056238046
-15.67719099473924
-15.695357675433723
-15.74104375707157
-15.764410470047597
-15.86038063540736
-15.906777955191846
-15.922666212573473
-15.9449722924339
-15.999169848420337
-16.038413770890617
-16.089918270868456
-16.10633422487235
-16.16237898769409
-16.184352590116912
-16.251386646036327
-16.302054398861124
-16.320391101879657
-16.344089858356888
-16.381808320408744
-16.432440249075988
-16.43280543078291
-16.476769052595998
-16.593258570608654
-16.616714473112214
-16.634024768444178
-16.659751129206022
-16.810377478831825
-16.821385605738474
-16.827710528664394
-16.897698830861785
-16.933577142817448
-17.053703270951093
-17.05657110667788
-17.110072565137493
-17.11832229782309
-17.28646164991757
-17.303365437857703
-17.316013101927066
-17.3416164134493
-17.347708350207267
-17.41851406177115
-17.467369748383806
-17.509959516135375
-17.514595472292527
-17.52114519886525
-17.58516948511089
-17.602053613764095
-17.61705724408332
-17.629550442289876
-17.641351707237334
-17.723228181437896
-17.742502799171447
-17.777429641679333
-17.79093039601076
-17.84446617922253
-17.8508021232522
-17.913148950499505
-17.91693615576616
-17.921173433639744
-17.96888156864955
-18.03886469212616
-18.045576817869183
-18.071464764528592
-18.10889790111218
-18.142220911118613
-18.164186755406618
-18.172292699830216
-18.187141450438347
-18.208368342057682
-18.21720995440337
-18.24801236588145
-18.25337767294382
-18.26451498983195
-18.29374009794007
-18.30231390755182
-18.305171777990175
-18.35423567369353
-18.586787404319487
-18.611250713777522
-18.633630493619396
-18.648729944819518
-18.659221952647105
-18.659235676889928
-18.72682883522038
-18.728742993532766
-18.800057465855737
-18.832071751185175
-18.865446313613546
-18.867045815378404
-18.880189120903097
-18.899174252687075
-18.94391739879071
-18.97299516270554
-19.024884825034892
-19.02726519639366
-19.032697402471264
-19.095206953346953
-19.14040067494157
-19.143611364840655
-19.180960061995183
-19.192923199808334
-19.217201760235305
-19.227826466406356
-19.24529483463005
-19.275963586984425
-19.284748249325386
-19.352735391669857
-19.389048440765738
-19.531529963857018
-19.597179170346934
-19.606287679992768
-19.616048078097386
-19.635296984727514
-19.645030722241046
-19.690817046207545
-19.72513154486098
-19.73114247238147
-19.748159757958504
-19.81847184610783
-20.01672201112425
-20.07290755440863
-20.09787320006438
-20.13402262377194
-20.18199997571312
-20.194877935006105
-20.383276467366798
-20.409745941893668
-20.425308787267735
-20.468217684329314
-20.48560421079021
-20.493372481128766
-20.49578144361423
-20.515446490242827
-20.598773889629058
-20.609219246155128
-20.618357088920725
-20.64222355705894
-20.722775784065036
-20.72805918423705
-20.750577699614958
-20.77207206403007
-20.8550075466937
-20.95982419516197
-20.989907033358435
-21.039575587031784
-21.0910128551573
-21.162382428888687
-21.230606973287863
-21.236612858228067
-21.243620988201005
-21.26611376987962
-21.312574496428773
-21.354769901177757
-21.39080193805387
-21.42482455134841
-21.43569656244351
-21.455611155839687
-21.464177715832818
-21.49112456646447
-21.507743881530573
-21.513725968979628
-21.524344524877314
-21.62302681595513
-21.628159382892868
-21.67800212987847
-21.68160618138083
-21.69971506574263
-21.71217904264501
-21.855569145861036
-21.88909170997395
-21.922596935036513
-21.93241813368246
-21.937099694308934
-21.981103044543648
-21.99397618897895
-22.006524036081757
-22.077990414205384
-22.09704900332541
-22.121890613253196
-22.15913646526289
-22.190756816699537
-22.331109635044974
-22.339523694082178
-22.418628927852843
-22.510264570086456
-22.512791233744558
-22.529644291862617
-22.545849470262283
-22.717302152426488
-22.803809593624774
-22.85263740580328
-22.887582224255482
-22.91615711716742
-22.921226469261107
-22.93448155632538
-22.944885037196634
-22.991241755987147
-23.091425302597223
-23.096781617685668
-23.10110976773732
-23.122174512735747
-23.15387674891569
-23.17494910934052
-23.211102116701753
-23.288946757270377
-23.34209266750696
-23.364435740113155
-23.36774845255953
-23.403587813175882
-23.42107890504359
-23.429115959159446
-23.438988325107783
-23.45184640764092
-23.481332685384608
-23.482550939425472
-23.482950098917655
-23.507412166114452
-23.59864976735821
-23.60402152355452
-23.61416871418878
-23.688472897179
-23.693375890789245
-23.704902359704572
-23.723971263728508
-23.73513025976233
-23.826920744640532
-23.83784510967724
-23.839106562686005
-23.869053252426006
-23.90162203545423
-23.904828002088003
-23.90583970790522
-23.919835392605393
-23.939053835998553
-23.946589167486998
-23.956902605441194
-24.00745406648928
-24.061849645659763
-24.077316777836778
-24.10024202812321
-24.12603755607614
-24.14446597823582
-24.188735660832826
-24.19975966927676
-24.24202780945948
-24.291395160505466
-24.356493860114742
-24.431406344185014
-24.44708999926585
-24.50114287801336
-24.517187832363064
-24.54176912543966
-24.56680943791579
-24.5823094545882
-24.588371262474904
-24.597608172910967
-24.601228980420917
-24.614330550627454
-24.625331987053215
-24.667829690032725
-24.697984168398303
-24.713758858418085
-24.884829855914212
-24.894851802697367
-24.953460909017227
-25.028882934117036
-25.036097219478144
-25.064579827605634
-25.076534465561753
-25.105489201623772
-25.136824977549175
-25.137230440499156
-25.185549246695324
-25.219173227361857
-25.251650537545686
-25.25602722012173
-25.281542570267675
-25.290182823139027
-25.356783495493566
-25.40298039720214
-25.45585844943233
-25.498551935161267
-25.506092290419218
-25.509577662337495
-25.61789923600584
-25.61929741964626
-25.626509457307314
-25.63611747954441
-25.66027180886486
-25.68641657790989
-25.74407710283012
-25.744328529712323
-25.81543085704555
-25.82231933665132
-25.866222933284806
-25.86905717541816
-25.917636981871546
-25.95018111267207
-26.003232866369274
-26.00744000434929
-26.051854657853983
-26.098856484008362
-26.10428588713899
-26.11140896255331
-26.11973465371172
-26.157320007085822
-26.197342703380365
