bread @ global warming potential (GWP100) @ -26.19,corn @ global warming potential (GWP100) @ 7.18
-40.75098667635531,11.368484262390222
-18.54666231817836,5.259815146357118
-24.44682860992222,2.158520669518845
-24.50169645621234,4.96060661179168
-29.4688512180957,2.387109309429776
-29.380609169522604,15.49439508553449
-24.089786673314936,9.05447736093819
-27.78615702942392,8.637147301005001
-35.64107947224556,3.5838698542049365
-29.24822022743099,14.87876061517252
-26.738439246162216,3.240220540544728
-22.808264259543563,6.965429682358266
-42.93230270033477,3.089474905206973
-40.739512801085105,1.701420102863816
-20.67785468728519,7.2221736261576
-28.342482246499937,1.2884022394778911
-30.164658159803814,9.027140543405585
-31.22504072425891,6.705945756894847
-27.041726649442282,6.086742370000579
-34.70563989855114,0.6065358999168381
-22.30286788069772,4.904772704092726
-23.708091552197388,4.381062464453853
-26.927677092939927,6.371385101231242
-22.419845531154564,8.220875504798933
-25.54101185404148,3.2554711434485206
-54.413833135356306,10.270630277184594
-26.569962135836068,11.659473428866905
-17.655168809832123,4.270828134905036
-26.29517582091577,17.6045875631567
-24.06233630474479,10.67074675559094
-30.77421034888036,5.152949597797117
-25.47426043452913,0.9396630581296804
-30.375328858140062,4.115216423150707
-28.161029522331717,3.22859321901161
-25.47395608163477,1.5593853526745107
-42.92102709366925,3.9826314086944383
-30.76453266792371,1.2138770632073894
-21.65736054749736,12.54262990432144
-40.94255140178174,0.8400646262825338
-31.704395405856417,1.9685756553932292
-33.062992513942916,9.279331461259511
-45.29023538539282,10.40639819484656
-20.786530757568364,8.778862880264423
-27.82549088345855,7.106730939824715
-40.000161444123805,3.216813317077826
-18.122640267949222,5.537854136644499
-31.727925268263782,8.886241554286581
-22.901161278844334,20.78150904463265
-33.280749751431536,13.8655688317313
-34.290399529883075,14.440047844195952
-38.81938373738885,11.985982480421336
-30.41363542999836,-3.21948743874655
-33.26007087817402,20.367314658134703
-31.77356858642192,1.6051243644689497
-16.15045265828296,3.7211826785419895
-18.963031182979307,12.967694862027232
-33.870390829519366,6.243193231459589
-14.039535629680572,11.669371399191329
-36.30327123087118,13.675496441368088
-19.235836130014043,5.168025910743891
-23.467646446620176,17.34240899158378
-31.18448725946169,7.179479041463843
-25.679282181046226,2.320023406927763
-28.27077900844647,9.335075980471377
-27.07754791741849,10.422584792921676
-26.378092149067164,10.210931786357708
-34.07485760475835,8.478002389152387
-28.653306024980946,3.4736440061507663
-18.23544415312536,3.3221177585506325
-16.10946923637835,2.0027413740255984
-16.565594983507435,3.595479913137709
-41.413761633661665,13.752313721793165
-25.580729814393855,1.368311697874818
-18.802314472800653,7.081998629145325
-30.747581451058288,10.64181007555132
-23.075080844134686,16.096171390311852
-24.490571795739534,6.497182009187544
-17.58563820256318,-0.9020242589755052
-34.598907411588975,3.0363337710757152
-34.14687986039734,24.812704130257742
-22.21244490710106,8.541574604891748
-46.07588645374066,5.180140741413261
-29.520119073669004,5.876696790194261
-19.020391929212497,6.968817354259087
-25.049161180024846,2.773956601877633
-34.0060657144551,6.534523223206971
-22.114816658166326,5.729567263097295
-28.69890165997426,2.825183630618548
-29.318482413824107,6.394595430930181
-38.245891644497455,14.934511377429205
-23.59445205269022,10.287372385684025
-26.571205970828288,7.960130108670488
-43.57249897732631,0.2602711629660412
-18.557823092480398,3.351410545501958
-16.61531630344607,4.628501722706534
-21.94864905852879,4.086668386729595
-30.22952088299929,1.3782466972686676
-33.729449530158114,4.597104235159208
-31.144008302831658,10.958167767251345
-39.65981643830626,-1.9281932082040507
-29.230646686468184,10.947015060572737
-18.883728199917456,4.174078402972604
-25.64995159075457,0.2259429419693431
-30.311946996894715,12.507929783046292
