LCIA score; Inventory amount; Biosphere flow
3.4351313001941186;3.4351313001941164;'Carbon dioxide, from soil or biomass stock' (kilogram, None, ('air', 'non-urban air or from high stacks'))
2.5642932512553345;2.5642932512553385;'Carbon dioxide, fossil' (kilogram, None, ('air', 'non-urban air or from high stacks'))
1.9561516704281963;1.9561516704281952;'Carbon dioxide, fossil' (kilogram, None, ('air', 'urban air close to ground'))
0.637164170057288;0.6371641700572885;'Carbon dioxide, fossil' (kilogram, None, ('air',))
0.6053917057562146;0.002286222559154853;'Dinitrogen monoxide' (kilogram, None, ('air', 'non-urban air or from high stacks'))
0.5115255475677618;0.01722308196725902;'Methane, fossil' (kilogram, None, ('air', 'non-urban air or from high stacks'))
-0.2962677677282232;-0.2962677677282232;'Carbon dioxide, from soil or biomass stock' (kilogram, None, ('air',))
0.08171658146945963;0.020115346642671457;'Carbon monoxide, from soil or biomass stock' (kilogram, None, ('air', 'non-urban air or from high stacks'))
0.07834183202527001;0.00029585285361312353;'Dinitrogen monoxide' (kilogram, None, ('air', 'urban air close to ground'))
0.03906245665938339;0.0013152341971696742;'Methane, from soil or biomass stock' (kilogram, None, ('air', 'non-urban air or from high stacks'))
0.03408665035392924;0.0011476986356331552;'Methane, fossil' (kilogram, None, ('air', 'urban air close to ground'))
-0.033786585427142204;-0.001185494225513762;'Methane, non-fossil' (kilogram, None, ('air', 'urban air close to ground'))
0.0205513921324756;0.0007211014783324774;'Methane, non-fossil' (kilogram, None, ('air', 'non-urban air or from high stacks'))
0.01697117945409448;0.004177624069867391;'Carbon monoxide, fossil' (kilogram, None, ('air',))
0.014947052550648253;6.358602461728947e-07;'Sulfur hexafluoride' (kilogram, None, ('air',))
0.011668784219994923;0.0028723869166193206;'Carbon monoxide, fossil' (kilogram, None, ('air', 'non-urban air or from high stacks'))
0.008093638223134279;-0.008093638223134279;'Carbon dioxide, to soil or biomass stock' (kilogram, None, ('soil',))
0.007689654516845558;0.0018928846922768318;'Carbon monoxide, fossil' (kilogram, None, ('air', 'urban air close to ground'))
0.002376917546111912;3.5873775585962044e-07;'Methane, tetrafluoro-, R-14' (kilogram, None, ('air',))
0.0023350409248569094;0.0009373910011475912;'Carbon monoxide, non-fossil' (kilogram, None, ('air', 'urban air close to ground'))
0.0012422874855454462;1.0020384052286889e-07;'Methane, trifluoro-, HFC-23' (kilogram, None, ('air', 'non-urban air or from high stacks'))
0.0007752990674709994;2.6104345035520696e-05;'Methane, fossil' (kilogram, None, ('air',))
0.00036477012687708636;3.279276477926844e-08;'Ethane, hexafluoro-, HFC-116' (kilogram, None, ('air', 'urban air close to ground'))
0.00036043299493435067;6.189044442353902e-08;'Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113' (kilogram, None, ('air', 'low population density, long-term'))
0.0003594079680815674;2.036733289907439e-07;'Methane, chlorodifluoro-, HCFC-22' (kilogram, None, ('air', 'non-urban air or from high stacks'))
