bread @ global warming potential (GWP100) @ -26.19,corn @ global warming potential (GWP100) @ 7.18
-4.941085727448475,5.3995163010826905
-5.046442386360001,1.2579450703419406
-8.612146335665322,13.806397097102003
-8.652315487300973,6.45796488616907
-8.834641270897027,9.727189112770686
-10.068329846778282,15.610987055322262
-10.514947290145518,22.450524661098413
-11.187783259166102,3.4098946500473035
-12.673951450646197,3.882314457866
-12.8284522632587,3.795501462153498
-13.229937697132565,4.428922538059352
-13.366173966161837,18.554952872396395
-13.557567719452967,10.409749421379452
-14.407421284753411,4.299191805553895
-14.907346850753328,-0.5911844220702123
-16.318033192715056,23.167990784205582
-16.485080041402618,0.6231329592013222
-16.57958039858091,3.0433062869332463
-18.4732279065499,4.706561709609097
-18.5041684323706,7.534166611667833
-18.82101515881736,5.733478537558737
-19.07077962634828,15.395868442553935
-19.14076613435261,3.6965532045726905
-19.235203236088083,10.56994817615663
-19.27693241447076,0.9325647308634393
-19.430305229428782,8.151810479180936
-20.03693101735743,2.788878096646166
-20.536352933157804,0.6602039071126176
-20.555649208446663,20.436424255654863
-21.196507072640237,2.562212161577416
-21.576987667684485,3.5917292823272953
-21.653285377940627,4.830120670817214
-21.72281485304179,17.077366160622695
-21.7887147435744,1.0913635628085394
-22.30077817245348,13.447369662899987
-22.75181734809219,6.865669375063997
-22.964554350685138,8.500515232606062
-23.2620373090166,6.016610479299452
-23.653481357552145,3.7798201986757824
-23.67272064168905,18.786824846389656
-23.98018130171936,6.946222498274525
-24.65444949534809,27.30947939745499
-25.237498739732647,5.22241238157528
-25.470742803651657,13.313224784661605
-25.692412246467264,9.108314615815363
-25.852544175914268,0.1911423790978044
-25.895566414519465,10.519836710048843
-26.3750385458283,9.130501275315687
-26.588719893825598,9.634150624749552
-26.816279181124088,0.7169512585433613
-27.54061688840257,3.408862836142716
-27.81497330099271,10.567598284829018
-28.134003567812027,3.127893040463941
-28.607226283945955,3.8584573964917737
-29.538765923170164,9.058806910235852
-29.667384228786275,3.990324715111271
-29.741629933208,10.117126320012767
-30.28998798410333,10.512297548498044
-30.492484973500016,11.205447127234164
-30.700507721429453,1.744542455906512
-30.99659255086602,-5.301995642535174
-31.20065765147305,4.303516218454404
-31.433375575032464,10.938234018297111
-31.84253093707024,6.807789846207654
-31.85158476593371,20.29222557381292
-32.03397007379672,-2.630606088712519
-32.09714656774353,7.234800330362239
-32.33875408747974,9.035247978343907
-33.006856941836816,1.2410246586167841
-33.476427579344666,5.678820748148491
-34.16652539865129,7.79100212145382
-35.0724365756146,3.8362624296784196
-35.36778051172816,11.909760897354811
-35.551017410394955,8.45409012486494
-35.84434239600396,6.077909260866517
-35.96627017215865,20.554906351970953
-36.394476073728754,1.7871535364036397
-37.2066704921357,3.7685276107977863
-37.56392359195696,0.6870286967678163
-37.56510828019631,9.827227600174076
-38.227852214055794,5.9116332964264195
-39.10730521010154,9.316476426597136
-39.34937414152787,7.669556555884604
-39.41486624906503,7.074714810374324
-39.68624249400638,3.5214552388325675
-40.84266584380707,6.399205187761991
-41.65063068492657,17.211997983411237
-42.40500559890612,9.088024054894433
-42.73769287830663,21.826071331003707
-46.7244093679847,6.905552025903852
-48.19710073633333,3.5814005323804223
-50.01360644606467,13.400105919496575
-50.62420237961513,7.7489075678569765
-50.72640271645206,4.2805013957100915
-51.059733597823936,4.604423448155822
-51.22889060344774,1.628972197820588
-51.47326395833289,1.2268917165596067
-52.858742346756586,8.279946032891353
-53.2966865527073,11.314114635291578
-54.97936301015382,14.852651099190133
