bread @ global warming potential (GWP100) @ -26.19,corn @ global warming potential (GWP100) @ 6.75
-46.55157642031876,15.632489178947994
-29.579104755557704,9.015561418144898
-4.884808501998565,0.875900140347357
-22.892034500899225,22.513242667939235
-39.40806313627255,7.170907668231211
-16.40701218836506,6.368479464575253
-54.34445389952782,8.534319995206944
-31.07896549053519,1.3825204739198547
-51.545361143395375,2.7750169644938567
-15.019010861011402,8.125824064385135
-24.68282871958788,18.258841692577803
-10.95510984157889,20.655148154138878
-14.93730461438319,7.367417565267577
-33.587870668922335,7.292059093180472
-36.71160536055403,9.416412018927712
-43.04553649743091,29.239061072351127
-16.06764106439241,12.279736386979831
-23.313285297811728,6.15793599392526
-41.22031726548545,4.68344582645865
-19.12671785872601,1.4956002431241657
-31.723801502410502,3.085175031573561
-46.519622568000486,9.772745487947123
-43.38887224555964,1.5941797121951533
-20.57159943380453,5.039899126988745
-32.73053046084105,5.964607047502695
-20.04961551730153,6.859162163979086
-8.370901728216309,9.094098137634477
-20.54436375908514,6.672942372058227
-39.058513226276254,5.196077105975429
-46.1398488132064,3.9373111414468753
-5.297220765329722,4.236806296491394
-70.90516823881214,3.448145332020228
-41.5855992948946,12.234124162756562
-28.81301525452377,12.719208467475948
-67.51826534135992,16.623640887735355
-28.729436863169333,9.533335677810275
-18.49637499104561,4.682969984674102
-40.17476625356805,-5.21851360440946
-3.6828858537194087,6.258325074024951
-22.837334180588755,5.143359576131813
-24.206618341950502,-3.8560718115524297
-37.637680901965545,0.4145561090514205
-25.450049399818106,11.7228232341374
-19.04249338301225,6.1514331637355255
-52.11871478148351,13.756318691784937
-11.897389789673015,10.82813988588744
-24.550350421317965,0.7449905536831496
-13.610845022649972,3.596515033537629
-37.53739224166831,0.6604935195504759
-27.206235288573247,2.3966371000104028
-60.432482279806855,4.961993745689382
-50.25956480976279,8.379011518737425
-49.61607784916036,17.409511428136277
-37.4324255909084,9.106712623103494
-26.69486005375343,16.115278059887043
-31.101933853882688,25.210710288419527
-28.883955149889186,1.1038548276683455
-14.154195785847548,1.2988535415592795
-33.662206376259505,4.641799173225027
-57.320814566531496,2.3473896082284065
-27.25386565509105,-2.329022813566918
-42.19330592685793,9.639733932587898
-49.03112716588224,26.554669444435163
-51.07833190118318,-0.7521912845375238
-33.55999761308928,9.194004195635104
-24.462358817494223,3.6867108986061075
-40.28652921983591,1.8901807154900077
-27.530946674342783,4.505840624670612
-18.848039063806223,-0.4063295075487292
-20.003712560967227,13.084772944847073
-20.64912415349802,3.7876566930917677
-28.06192534342736,0.08501266887319248
-9.991116392196618,7.707506885626838
-56.09397497194424,13.927798184867637
-18.332472142585527,15.10488552280783
-37.62304882789895,11.567632357980289
-24.81733179394585,2.4578869736345768
-19.679091088532846,3.3258206157131456
-29.17156542953325,7.999704006430855
-25.846555738693077,2.7774891828304296
0.5428409800947538,4.680355050839678
-9.879279651590318,19.916133417018358
-19.601041077687604,8.983534165258758
-13.521643532389414,8.457260089103375
-31.10063450700776,5.682060640125107
