bread @ global warming potential (GWP100) @ -11.69,corn @ global warming potential (GWP100) @ 12.6
18.494359733645872,13.54892500004539
15.945047148220938,13.845749116549944
13.638019521689197,17.701581138427358
13.49962678042122,27.514242077395313
11.859741447203614,16.920949865894045
11.088229322865942,14.878890060677616
10.90267730251679,18.130904418584045
10.501312890073946,9.889855428173258
10.480781177428028,19.580829885563894
10.283901661028176,6.7235803600095405
10.25079083523574,5.541211508440018
10.098442022872767,26.7725683987558
9.9977913169348,26.23054535147195
9.680535346023929,10.330208418840634
9.66529292217439,6.6809477522064
9.656948187308627,22.94486471091362
9.283116824277936,8.763732199152614
9.241282420278312,20.118829620306837
9.170656058430255,8.215518665512437
9.011031078390412,18.90040575633541
8.985083597133878,10.363343877790868
8.60057274126643,12.952143009086452
8.57227304899506,30.049311185057622
8.486353888858202,30.835223848662967
8.286324590082204,2.436941000709954
8.139060661250511,27.95777285873013
7.927884237420387,8.075737930424907
7.889827557101796,7.163050247537692
7.814737382525958,28.076415894158345
7.7680124309683425,9.071954363862107
7.637518154112124,19.597482043194955
7.560076062898681,9.255578567481736
7.431726410241179,5.474524883256482
7.419180406297769,6.540019719763693
7.300967508335925,13.071148774451368
6.98395691154914,19.52547492512265
6.974931924161357,14.018346118481073
6.735403444763685,16.771734043073412
6.444992835074726,8.20957247030552
6.418934149240405,11.198635220706393
6.3597866476020455,8.908414548567341
6.29264156310104,11.359135611881996
6.165074128835541,17.792028778586175
6.155509361675797,16.545965473499734
6.040967009938685,13.252783018682631
5.92547242228775,14.65290585113522
5.883155167820094,8.229593602922174
5.826132956446145,16.341896453236853
5.79512791080655,5.608430174125432
5.780030955258075,11.264660149608074
5.752394476370309,10.160573237727682
5.648025339230808,16.841054244930373
5.621032325928642,29.740265021409797
5.617740674434588,17.206338295867948
5.5771664197961535,15.616511320805786
5.450303298575571,6.966079611530306
5.447475626708665,19.297308268195174
5.430624925691653,7.017082946858067
5.333887208772705,8.671851811019831
5.327117198519503,10.744476543972713
5.2066495419355405,10.157551645062387
5.17958272909012,12.576628724158944
5.055512431552037,14.641037433375928
5.007039675847708,9.71478530324914
4.90112261325243,5.499537143828228
4.812611795363557,11.783228520342853
4.749198523646186,4.461263736885784
4.731904886182327,15.155719902834935
4.672953405925082,6.7691291028141745
4.671712083872598,11.36727748811846
4.666833043410399,15.996625223390652
4.5665414631249295,7.492883807495099
4.553083921743232,34.22317580925917
4.520247916917269,8.998929600515009
