bread @ global warming potential (GWP100) @ -11.69,corn @ global warming potential (GWP100) @ 5.99
27.785445562035456,10.706059310992885
35.66387512286982,10.634689187150519
17.272832470062816,12.949540397573067
23.052997359337397,11.793917074779186
11.885498672440804,16.44796539261135
31.55854763626614,11.06157639022683
32.11880199619102,16.825315091298187
20.382727304380268,14.017193911548913
22.03546597793132,13.292549036242928
29.98145256444232,13.803915252307439
30.75353706274145,12.189418110243242
35.446790100503264,16.12746844846961
26.140515040614943,10.896020229937205
26.49866562586405,15.248870691197201
27.15321705524854,11.907876908025962
24.793550570706977,11.978536327148742
34.0976903642655,13.439175035852786
29.6173003279029,14.84285119636084
12.809846663657822,11.399456663120127
33.59747115555707,12.218467023444994
16.27334267540948,18.55172629406959
26.13222825440988,10.92730498873177
21.97932195025957,11.179335877709832
30.364482579371337,11.640726834423221
29.11252596226757,11.449673847159957
12.7897486571881,12.971600939735042
30.95515160400572,11.183539228124282
20.70232539564106,12.753766178620143
25.17401908350826,11.667927339725168
19.53982496028437,13.391693146895168
37.55748387194952,10.981034713365254
40.4634397197871,12.393268632165382
37.135149542618905,14.895543280225322
40.91966271129584,14.205429620278933
27.74062342467677,9.149276296592697
25.10789662611108,15.312696280021484
24.053728909740197,12.91123473628387
21.163616650786352,13.794392317668953
25.63167818671774,12.71749521639683
25.064048452792413,9.7957782432075
22.95386444583472,14.844961774368572
25.726714725676626,11.532819161082191
14.355361024335714,13.761586973925017
27.86889288750827,11.168431509831297
22.656296642186803,13.915162444464203
13.26391118821386,13.449214168398427
22.69921496207035,10.728329389406559
22.81494103733156,11.710956428972839
34.48335250472624,10.904003221072427
23.88749240781529,11.49737175943234
31.195612756432176,12.685042576510662
34.13864798960985,19.877946777219016
23.7140380796234,13.177996113798383
17.92519136164124,11.313188132428886
26.38163408934184,11.601703606469783
20.2710485718684,11.047537985465665
20.855069507007755,11.36077257642943
21.60252359791589,13.447125732536577
26.070748295678356,10.422246229260354
34.36206783851574,12.789225762942195
29.85976946539149,12.496979505214401
14.266562788659217,11.086070791876764
25.962175893577083,13.930210575133783
32.759636874304846,12.116646153536642
23.989843701405512,12.150811548468804
27.323783051697863,19.56416767488939
46.40532746406619,10.978620084297098
24.72694291559312,11.088961670495209
20.1050576326078,14.075019297651648
24.76795355471823,12.919192950182975
29.656693650363763,10.267797076943399
18.320512210961617,15.743663236494813
36.29629154482983,12.384911767409376
37.43738195857945,14.884366911960226
31.39298159386652,11.321869932708239
25.75618800729981,13.330197175947838
36.433903346867126,12.232066902491855
32.114811895624634,15.287747843018664
26.548314911018984,12.387002310726446
23.96822285362005,12.979128494474901
26.862833235438448,10.32284961047674
29.396179122724853,12.729224455030765
29.387381343821225,14.143381984137829
14.691566109985825,10.424321098051061
43.798344385062826,11.477975042183159
28.1534087772031,9.99197615151506
40.96093719015474,12.28132930753451
19.622127903325904,12.338281335024234
27.49238182965202,14.968012159858674
28.276622409288603,11.10228190608285
25.82438709269686,16.67273828823618
27.72588914615853,12.824483445661281
37.55464439999085,15.722843902816795
27.482379191341103,9.943467425639906
22.256720712784087,10.591658961412762
32.46723787326145,11.081651852398853
35.93568774346813,15.029285618449233
20.89436119782844,13.57575218663056
29.532056341638665,13.354350083141506
24.71310794890603,12.90939198402002
31.975733706466244,11.227911300987907
23.797889556733907,15.642176932327828
26.310161086275343,12.68886783201909
